exercise_id,name,disposition,is_movement,family,modality,equipment,load_position,stance,range_depth,symmetry,grip_orientation,grip_width,bench_angle,identity_styles,modifier_note,goals,primary_muscles,secondary_muscles,generated_name_preview,name_action,confidence,note,variant_label,new_attributes
acf0800c-631d-4a1a-ba32-c1a477ab715e,Toes-to-Bar,core:Toes-to-Bar,true,Midline,Gymnastics,,,,,,,,,,,Skill,Core;Hip Flexors,,Toes-to-Bar,keep-custom,high,"promoted core; core carries no equipment (new convention); default ""Bar"" is name-suppression only, not identity",,core_default_equipment:Bar
a6df346d-ef81-4928-97b6-56c0ff298dc8,Trap Bar Deadlift,derives:Deadlift,true,Hinge,Weightlifting,Trap Bar,,,,,,,,,,Strength,Forearms / Grip;Glutes;Hamstrings;Quads,,Trap Bar Deadlift,adopt-generated,high,Trap Bar equipment,,
99a6149d-3c0f-46be-85c5-ddeddbed92ab,Treadmill Run,derives:Run,false,Run,Monostructural,Treadmill,,,,,,,,,,MetCon,Calves;Full Body;Quads,,Treadmill Run,adopt-generated,high,Treadmill equipment,,
8de37301-d912-428a-b434-4ac641b79cb0,Tricep Dumbbell Kickback,derives:Triceps Extension,false,Push/Press,Weightlifting,Dumbbell,,,,Unilateral,,,,,,Strength,Triceps,,Behind-Body Dumbbell Triceps Extension,rename-to:Dumbbell Triceps Kickback,medium,Arm Position Behind-Body,,arm_position:Behind-Body
1158ba0c-c803-4e91-8716-08ff2f692e75,Tricep Push Up,derives:Push-Up,false,Push/Press,Weightlifting,Bodyweight;Floor,,,,,,Close,,,,Strength,Triceps,Chest;Core;Shoulders,Close-Grip Push-Up,rename-to:Close-Grip Push-Up,medium,"CORRECTION 6: un-merged from Crush Push Ups - the diamond push-up is a real Close-grip child, not a duplicate",,
328c34a9-af1e-433e-bde0-a19b5f71fddc,Tricep Pushdown,core:Triceps Pushdown,false,Push/Press,Weightlifting,,,,,,,,,,,Strength,Triceps,,Triceps Pushdown,rename-to:Triceps Pushdown,high,"NEW CORE, deliberately SEPARATE from Triceps Extension: every pushdown row and the overhead-extension rows are all Cable-equipped, so one root would make 'Cable Triceps Extension' ambiguous (humerus position has no attribute); Cable is its silent default; core carries no equipment (new convention); default ""Cable"" is name-suppression only, not identity",,core_default_equipment:Cable
1536fb82-ead3-41f4-b9d8-e2f9575213b6,Tricep Pushdown - Rope Attachment,duplicate-of:Triceps Pushdown,false,Push/Press,Weightlifting,Cable,,,,,,,,,,Strength,Triceps,,,keep-custom,medium,merges into the core Triceps Pushdown; attachment is not identity,,
cb22657b-7dd7-422d-bebb-4f5f7b63f6cb,Triceps Extension,core:Triceps Extension,false,Push/Press,Weightlifting,,,,,,,,,,,Strength,Triceps,,Triceps Extension,keep-custom,high,"NEW CORE: implement-agnostic elbow-extension root; the Kettlebell seed drops (cores carry no identity attributes); accessory core; core carries no equipment (new convention); default ""none"" is name-suppression only, not identity",,core_default_equipment:(none)
81cae4a9-327f-442f-860b-1f7bdaf47c7c,Trunk Twists,outlier,false,Mobility,Recovery,Bodyweight,,,,,,,,,,Mobility,Core;Obliques,Lower Back,,keep-custom,high,recovery/mobility,,
3177e399-ae13-48b1-a6b7-d650f28301c6,Underhand Lat Pulldown,derives:Lat Pulldown,false,Pull,Weightlifting,Cable,,,,,Supinated,,,,,Strength,Biceps;Lats,,Underhand Lat Pulldown,adopt-generated,high,Supinated grip orientation,,
202c394f-a35e-41d5-9ceb-bf00b0d88c1e,V Sit Halos,derives:Halo,false,Rotation,Weightlifting,Kettlebell,,V-Sit,,,,,,,,Strength,Core;Shoulders,Hip Flexors;Upper Back,V-Sit Halo,adopt-generated,high,stance V-Sit; Floor dropped as incidental support (stance implies the ground),,stance:V-Sit
1e847c3a-5aa6-4078-a9a6-9f3008357f34,V Sit Shoulder Press,derives:Press,false,Push/Press,Weightlifting,Kettlebell,,V-Sit,,,,,,,,Strength,Core;Shoulders,Hip Flexors;Triceps,V-Sit Kettlebell Press,keep-custom,medium,stance V-Sit - V-sit IS a stance now,,stance:V-Sit
1b23327e-ee6f-4fa3-9506-eca752b40b0b,V-Bar Pullup,derives:Pull-Up,false,Pull,Gymnastics,Bar,,,,,Neutral,,,,,Strength,Biceps;Lats;Upper Back,,Neutral-Grip Pull-Up,adopt-generated,medium,V-bar = Neutral grip orientation; adopt 'Neutral-Grip Pull-Up',,
11f667e1-0141-4578-a801-8631d7065ccc,V-Sit Press Outs,derives:Press,false,Push/Press,Weightlifting,Dumbbell,,V-Sit,,,,,,Crush,,Strength,Core,Hip Flexors;Shoulders,Crush V-Sit Dumbbell Press,keep-custom,high,stance V-Sit + style Crush,,stance:V-Sit;style:Crush
0fe6557d-00c5-45e9-8897-eac172544b67,V-Ups,core:V-Up,true,Midline,Gymnastics,,,,,,,,,,,Strength,Core,Hip Flexors,V-Up,rename-to:V-Up,medium,PROMOTED CORE: resolves the declared Sit-Up fingerprint collision and gives Weighted Single Side V-Ups a home,,"core_default_equipment:Bodyweight,Floor"
2566a7b5-c7c3-43d2-a1ef-16f438a67e4c,Waiter's Carry,derives:Carry,true,Carry,Weightlifting,Kettlebell,Waiter,,,,,,,,,Strength,Core;Shoulders,Forearms / Grip;Obliques;Upper Back,Kettlebell Waiter Carry,keep-custom,high,Waiter load position (added for this row); world name kept,,
5dd834e6-02c3-4e01-b472-efbe8d32fa53,Walkout Push-up,derives:Push-Up,false,Push/Press,Recovery,Bodyweight;Floor,,,,,,,,,,Mobility,Chest;Triceps,Core;Shoulders,Walkout Push-Up,adopt-generated,medium,inchworm walkout; variant label,walkout,variant:walkout
8ea85d89-3a42-4f39-8930-8884300a77a6,Wall Balls,core:Wall Ball,true,Throw,Weightlifting,,,,,,,,,,,MetCon,Full Body;Quads;Shoulders,,Wall Ball,rename-to:Wall Ball,high,"promoted core; singularized; equipment normalized wall_ball/medicine_ball -> Med Ball; core carries no equipment (new convention); default ""Med Ball;Wall"" is name-suppression only, not identity",,"core_default_equipment:Med Ball,Wall"
8e470f94-2005-4870-a22b-976ddaf00a95,Wall Walk,outlier,true,Inversion,Gymnastics,Bodyweight;Wall;Floor,,,,,,,,,,Skill,Core;Shoulders,Chest;Triceps,,keep-custom,medium,"first-class sport movement (Open); outlier by attributes, scaling link to Handstand Walk",,
20ca987f-cb4f-4923-bc64-a5d9704186f4,Weighted Dips,derives:Dip,false,Push/Press,Gymnastics,Bodyweight,,,,,,,,Weighted,,Strength,Chest;Triceps,,Weighted Dip,adopt-generated,high,adopt 'Weighted Dip' (singular),,
316c08a4-4e36-4c85-844c-0c4c995a2738,Weighted Leg Raise,derives:Leg Raise,false,Midline,Weightlifting,Dumbbell,,,,,,,,Weighted,,Strength,Core;Hip Flexors,Obliques,Weighted Dumbbell Leg Raise,keep-custom,high,Weighted style - the row the revoked threshold killed,,
d33b0543-61ea-454e-9eec-92c1e9844376,Weighted Pull-Up,derives:Pull-Up,false,Pull,Gymnastics,Bar,,,,,,,,Weighted,,Strength,Lats;Upper Back,Biceps;Core;Forearms / Grip,Weighted Pull-Up,adopt-generated,high,Weighted style,,
d65c63d0-36dc-4b3c-9a62-c51af99c2e9d,Weighted Russian Twist,derives:Russian Twist,false,Midline,Weightlifting,Dumbbell,,,,,,,,Weighted,,Strength,Obliques,Core;Hip Flexors,Weighted Dumbbell Russian Twist,keep-custom,high,Weighted style - the row the revoked threshold killed,,
de836d7f-a1a6-421e-ace6-5f511707daa9,Weighted Side Plank Dip,derives:Plank,false,Push/Press,Weightlifting,Dumbbell;Bodyweight,,,,,,,,Weighted,,Strength,Obliques,Core;Shoulders,Weighted Side Dumbbell Plank,keep-custom,high,Support Position Side + Weighted,,support_position:Side
93d90bed-d91b-4c22-aa3c-94438cfcbc26,Weighted Single Side V-Ups,derives:V-Up,false,Midline,Weightlifting,Dumbbell;Bodyweight,,,,Unilateral,,,,Weighted,,Strength,Core;Obliques,Hip Flexors,Weighted Dumbbell V-Up,keep-custom,medium,v-up accessory variant; too specific to derive,,
2f05705b-6812-47e1-b1bc-4faf873fa826,Weighted Sit-Up,derives:Sit-Up,false,Midline,Gymnastics,Dumbbell;Floor,,,,,,,,Weighted,,Strength,Core,Hip Flexors,Weighted Dumbbell Sit-Up,keep-custom,high,generated would append the incidental implement (Dumbbell); plain 'Weighted Sit-Up' kept,,
d982a88b-f31e-446a-af91-4a6749548518,Weighted Toe Tap Crunches,derives:Crunch,false,Midline,Weightlifting,Dumbbell;Bodyweight,,,,,,,,Weighted,,Strength,Core,Hip Flexors,Weighted Dumbbell Toe-Tap Crunch,rename-to:Weighted Toe Tap Crunch,high,bucket A (fp unique on Dumbbell+Weighted); carries the toe-tap label for correct parenting under Toe-Tap Crunch,toe-tap,variant:toe-tap
e87d9cc5-a455-4feb-80be-81c42a384e8e,Wide Grip Bench Press,derives:Bench Press,false,Push/Press,Weightlifting,Barbell;Bench,,,,,,Wide,,,,Strength,Chest;Shoulders;Triceps,,Wide-Grip Bench Press,adopt-generated,high,Wide grip width,,
52cc2745-0e31-436f-9468-573ee6a70882,Wide Grip Lat Pulldown,derives:Lat Pulldown,false,Pull,Weightlifting,Cable,,,,,,Wide,,,,Strength,Lats;Upper Back,,Wide-Grip Lat Pulldown,adopt-generated,high,NEW CORE 'Lat Pulldown' is a NEW ROW (same pattern as Carry / Bent-Over Row) - no plain pulldown row exists; Cable is its silent default; Wide grip width,,
13367306-3bf6-4e97-a597-5c2f815f59f0,Wide Grip Pull Ups,derives:Pull-Up,false,Pull,Gymnastics,Bar,,,,,,Wide,,,,Strength,Lats;Upper Back,Biceps;Forearms / Grip,Wide-Grip Pull-Up,adopt-generated,high,Wide grip width (dictionary's own example),,
bbf6d999-de07-479f-9dcc-a5b9d8a1dff1,Wide Grip Seated Row,derives:Bent-Over Row,false,Pull,Weightlifting,Cable,,Seated,,,,Wide,,,,Strength,Upper Back,Biceps;Lats,Wide-Grip Seated Cable Bent-Over Row,rename-to:Wide-Grip Seated Cable Row,medium,Cable addendum; DELTA from Gate A outlier,,
a63d62b8-f932-4fe2-815c-d4d5489d4d87,Wide Stance Snatch Grip Deadlift,derives:Deadlift,false,Hinge,Weightlifting,Barbell,,Wide (Sumo),,,,Wide,,,,Strength,Glutes;Hamstrings;Lower Back,,Wide-Grip Wide-Stance Deadlift,keep-custom,medium,snatch grip = Wide grip width; world phrasing kept,,
a67b404b-fd60-4a25-b578-33b8783bc1fa,Wide Stance Squat,derives:Squat,false,Squat,Gymnastics,Barbell,Back,Wide (Sumo),,,,,,,,Strength,Glutes;Hip Adductors;Quads,,Wide-Stance Back Squat,adopt-generated,medium,import; assumed barbell back-rack wide squat,,
de507736-f4e7-4083-8a8f-48795c4cb9d9,Windmill,outlier,false,Mobility,Recovery,Bodyweight,,,,,,,,,,Mobility,Obliques;Shoulders,Core;Glutes;Hamstrings,,keep-custom,high,recovery/mobility,,
225badb2-a9ac-43e0-897a-16e4023a3fdf,Windshield Wipers,outlier,false,Mobility,Recovery,Floor,,,,,,,,,,Mobility,Core;Obliques,Hip Flexors;Lower Back,,keep-custom,high,recovery/mobility,,
b8793729-fa21-4b33-b0b6-49a88211379f,Yoga Squat To Reach,outlier,false,Mobility,Recovery,Bodyweight,,,,,,,,,,Mobility,Quads;Shoulders,Glutes;Upper Back,,keep-custom,high,recovery/mobility,,
2dd8abdf-ddb3-4733-a959-ae5a389f62fb,Zercher Pin Squat,derives:Squat,false,Squat,Gymnastics,Barbell,Zercher,,Lockout Only,,,,,,,Strength,Glutes;Quads,Core;Upper Back,Lockout Zercher Squat,keep-custom,medium,pin = Lockout range; 'Pin Squat' is the world's name,,
